phi_rad,SP,LP,LD,T22,T26
-0.08796459430051407,0.0005104215379036575,0.0031348865803287967,0.0018138403487618165,-0.003981825985748913,0.007638103973026731
-0.07539822368615479,0.0004656462332934804,0.00309011127571862,0.0017690650441516394,-0.00402660129035909,0.007593328668416553
-0.06283185307179551,0.0004208284035685728,0.003045293445993712,0.001724247214426732,-0.004071419120083998,0.007548510838691645
-0.05026548245743667,0.00037597512598379476,0.003000440168408934,0.0016793939368419538,-0.004116272397668775,0.007503657561106868
-0.03769911184307739,0.0003310934833916293,0.0029555585258167687,0.0016345122942497885,-0.0041611540402609415,0.007458775918514702
-0.025132741228718114,0.00028619056312372785,0.002910655605548867,0.001589609373981887,-0.004206056960528843,0.0074138729982468005
-0.012566370614358835,0.00024127345587173193,0.0028657384982968713,0.001544692266729891,-0.0042509740677808385,0.007368955890994805
0.0,0.0001963492545675738,0.002820814296992713,0.0014997680654257328,-0.004295898269084997,0.0073240316896906466
0.012566370614359279,0.0001514250532634141,0.0027758900956885535,0.001454843864121573,-0.004340822470389157,0.007279107488386487
0.025132741228718558,0.00010650794601141813,0.0027309729884365573,0.0014099267568695771,-0.004385739577641152,0.007234190381134491
0.03769911184307784,6.160502574351672e-05,0.002686070068168656,0.0013650238366016757,-0.004430642497909054,0.00718928746086659
0.05026548245743667,1.672338315135283e-05,0.002641188425576492,0.0013201421940095119,-0.004475524140501218,0.007144405818274425
0.06283185307179595,-2.812989443342682e-05,0.0025963351479917126,0.0012752889164247322,-0.004520377418085997,0.007099552540689646
0.07539822368615523,-7.294772415833439e-05,0.002551517318266805,0.0012304710866998247,-0.004565195247810905,0.0070547347109647385
0.08796459430051451,-0.00011772302876851152,0.0025067420136566276,0.0011856957820896474,-0.004609970552421082,0.007009959406354562
0.10053096491487379,-0.0001624487377243085,0.0024620163047008306,0.0011409700731338506,-0.004654696261376879,0.006965233697398764
0.11309733552923262,-0.00020711778831780268,0.0024173472541073365,0.0010963010225403563,-0.004699365311970374,0.00692056464680527
0.1256637061435919,-0.0002517231267880886,0.002372741915637051,0.0010516956840700704,-0.004743970650440659,0.006875959308334984
0.13823007675795118,-0.0002962577094351384,0.0023282073329900007,0.0010071611014230205,-0.004788505233087709,0.006831424725687934
0.15079644737231046,-0.0003407145037320913,0.002283750538693048,0.0009627043071260677,-0.004832962027384662,0.006786967931390981
0.1633628179866693,-0.0003850864894357664,0.002239378552989373,0.0009183323214223926,-0.0048773340130883365,0.006742595945687307
0.17592918860102857,-0.0004293666596952481,0.002195098382729891,0.0008740521511629109,-0.004921614183347819,0.006698315775427824
0.18849555921538785,-0.0004735480221583386,0.002150917020266801,0.0008298707886998204,-0.004965795545810909,0.006654134412964734
0.20106192982974713,-0.0005176236000757386,0.0021068414423494005,0.0007857952107824204,-0.005009871123728309,0.0066100588350473345
0.21362830044410597,-0.0005615864334027528,0.0020628786090223865,0.0007418323774554062,-0.005053833957055324,0.00656609600172032
0.22619467105846525,-0.0006054295798983689,0.00201903546252677,0.0006979892309597901,-0.00509767710355094,0.006522252855224704
0.23876104167282453,-0.0006491461162215078,0.0019753189262036314,0.0006542726946366513,-0.005141393639874078,0.006478536318901565
0.2513274122871838,-0.0006927291390243057,0.0019317359034008335,0.0006106896718338533,-0.005184976662676876,0.006434953296098767
0.26389378290154264,-0.0007361717660422302,0.001888293276382909,0.0005672470448159289,-0.005228419289694801,0.006391510669080842
0.2764601535159019,-0.0007794671371808753,0.0018449979052442638,0.0005239516736772837,-0.0052717146608334455,0.006348215297942198
0.2890265241302612,-0.0008226084155992408,0.0018018566268258984,0.0004808103952589182,-0.005314855939251811,0.006305074019523832
0.3015928947446205,-0.000865588788789355,0.0017588762536357842,0.000437830022068804,-0.005357836312441926,0.006262093646333717
0.3141592653589793,-0.0009084014696520454,0.0017160635727730938,0.0003950173412061136,-0.005400648993304616,0.0062192809654710276
0.3267256359733386,-0.0009510396975687065,0.0016734253448564328,0.0003523791132894526,-0.005443287221221277,0.006176642737554366
0.33929200658769787,-0.0009934967394688702,0.001630968302956269,0.0003099220713892888,-0.00548574426312144,0.006134185695654203
0.35185837720205715,-0.0010357658908934433,0.0015886991515316959,0.0002676529199647157,-0.005528013414546014,0.006091916544229629
0.36442474781641643,-0.0010778404770534163,0.0015466245653717229,0.00022557833380474268,-0.005570088000705986,0.006049841958069657
0.37699111843077526,-0.001119713853883889,0.0015047511885412502,0.00018370495697427004,-0.005611961377536459,0.006007968581239184
0.38955748904513454,-0.001161379409093251,0.0014630856333318883,0.00014203940176490807,-0.005653626932745822,0.005966303026029822
