mechanism,adaptive_gain_scale,adaptive_gain_value,selected_coupling_memory_gain_rad_h,condition,D_period_h,V_period_h,mean_DV_period_h,mean_gap_h,mean_tau_D_h,mean_K_effective_rad_h,mean_gap_rad,delta_omega_rad_h,K_effective_rad_h,locking_ratio,phase_lock_possible,fractional_change,percent_change,D_period_change_h,V_period_change_h,mean_DV_period_change_h,gap_change_h,baseline_phase_lock_possible
adaptive period,0.2,1.598894221360373,-0.484,LD,23.829787234042556,23.829787234042556,23.829787234042556,0.26331944343793784,23.948414310035613,0.0035750484417668123,0.06893686908766487,0.0009222749180759493,0.0035750484417668123,0.2579755024578506,True,-0.8,-80.0,0.08420419517329947,0.08420419517329947,0.08420419517329947,-0.17574665138129414,True
adaptive period,0.2,1.598894221360373,-0.484,T22,24.0,24.0,24.0,-0.025434945175606707,24.041919641776644,0.0035750484417668123,-0.006658853075678765,-9.812482272075762e-05,0.0035750484417668123,0.02744713094636102,True,-0.8,-80.0,-0.8888888888888928,-0.7058823529411811,-0.797385620915037,1.2729555116931963,False
adaptive period,0.2,1.598894221360373,-0.484,T26,23.661971830985912,23.745583038869256,23.703777434927584,0.5455529613111629,23.86124601370547,0.0035750484417668123,0.14282543128327552,0.0018807228950107335,0.0035750484417668123,0.5260692059549459,True,-0.8,-80.0,0.8823108140367566,0.7318844087322702,0.8070976113845134,-1.6831807355311885,False
adaptive period,0.25,1.998617776700466,-0.484,SP,23.914590747330962,23.914590747330962,23.914590747330962,0.161222799366117,23.971800723577086,0.0035750484417668123,0.04220803017331453,0.0006663184718050941,0.0035750484417668123,0.18638026383659156,True,-0.75,-75.0,-0.08540925266903798,-0.08540925266903798,-0.08540925266903798,0.14305387592954394,True
adaptive period,0.25,1.998617776700466,-0.484,LP,23.745583038869256,23.829787234042556,23.787685136455906,0.3830208953319145,23.92031120774832,0.0035750484417668123,0.10027463591217732,0.0012305160167474516,0.0035750484417668123,0.34419562050446584,True,-0.75,-75.0,0.24907954236575947,0.2508398656215043,0.24995970399363188,-0.4851936135617584,True
adaptive period,0.25,1.998617776700466,-0.484,LD,23.829787234042556,23.829787234042556,23.829787234042556,0.2727207293321556,23.94559258037013,0.0035750484417668123,0.07139811997929586,0.0009531916030355303,0.0035750484417668123,0.26662340904238396,True,-0.75,-75.0,0.08420419517329947,0.08420419517329947,0.08420419517329947,-0.1663453654870764,True
adaptive period,0.25,1.998617776700466,-0.484,T22,24.086021505376344,24.086021505376344,24.086021505376344,-0.09628451796081848,24.06347671150378,0.0035750484417668123,-0.025207227856678487,-0.0003322467436840393,0.0035750484417668123,0.09293489279821919,True,-0.75,-75.0,-0.8028673835125488,-0.6198608475648371,-0.7113641155386929,1.2021059389079845,False
adaptive period,0.25,1.998617776700466,-0.484,T26,23.57894736842105,23.661971830985912,23.62045959970348,0.6319090735351616,23.835561698357914,0.0035750484417668123,0.16543340859623298,0.0021644686367392474,0.0035750484417668123,0.6054375687478945,True,-0.75,-75.0,0.7992863514718955,0.6482732008489265,0.7237797761604092,-1.5968246233071899,False
adaptive period,0.30000000000000004,2.3983413320405598,-0.484,SP,23.914590747330962,23.914590747330962,23.914590747330962,0.15249971052701083,23.974421105933484,0.0035750484417668123,0.03992433085551894,0.0006376703768953274,0.0035750484417668123,0.17836691929695545,True,-0.7,-70.0,-0.08540925266903798,-0.08540925266903798,-0.08540925266903798,0.13433078709043778,True
adaptive period,0.30000000000000004,2.3983413320405598,-0.484,LP,23.745583038869256,23.829787234042556,23.787685136455906,0.4105918547854797,23.91206215022208,0.0035750484417668123,0.10749269621815584,0.0013211310687834543,0.0035750484417668123,0.3695421447577764,True,-0.7,-70.0,0.24907954236575947,0.2508398656215043,0.24995970399363188,-0.4576226541081932,True
