condition,K_VD_rad_h,phi_star_rad,stability,delta_omega_rad_h,K_DV_rad_h
LP,0.004108216432865732,-0.3460379411827801,unstable,0.002820814296992713,0.012424951558233189
LP,0.004108216432865732,-2.7955547124070126,stable,0.002820814296992713,0.012424951558233189
LP,0.004208416833667334,-0.3504382813537408,unstable,0.002820814296992713,0.012424951558233189
LP,0.004208416833667334,-2.7911543722360523,stable,0.002820814296992713,0.012424951558233189
LP,0.004308617234468938,-0.3549546254107092,unstable,0.002820814296992713,0.012424951558233189
LP,0.004308617234468938,-2.786638028179084,stable,0.002820814296992713,0.012424951558233189
LP,0.004408817635270541,-0.3595917372277109,unstable,0.002820814296992713,0.012424951558233189
LP,0.004408817635270541,-2.7820009163620822,stable,0.002820814296992713,0.012424951558233189
LP,0.0045090180360721445,-0.36435465202610073,unstable,0.002820814296992713,0.012424951558233189
LP,0.0045090180360721445,-2.777238001563692,stable,0.002820814296992713,0.012424951558233189
LP,0.004609218436873747,-0.3692486964989272,unstable,0.002820814296992713,0.012424951558233189
LP,0.004609218436873747,-2.7723439570908663,stable,0.002820814296992713,0.012424951558233189
LP,0.004709418837675351,-0.3742795108025745,unstable,0.002820814296992713,0.012424951558233189
LP,0.004709418837675351,-2.767313142787218,stable,0.002820814296992713,0.012424951558233189
LP,0.004809619238476954,-0.3794530726264882,unstable,0.002820814296992713,0.012424951558233189
LP,0.004809619238476954,-2.7621395809633054,stable,0.002820814296992713,0.012424951558233189
LP,0.004909819639278557,-0.38477572358017165,unstable,0.002820814296992713,0.012424951558233189
LP,0.004909819639278557,-2.756816930009622,stable,0.002820814296992713,0.012424951558233189
LP,0.00501002004008016,-0.3902541981694725,unstable,0.002820814296992713,0.012424951558233189
LP,0.00501002004008016,-2.7513384554203206,stable,0.002820814296992713,0.012424951558233189
LP,0.005110220440881764,-0.3958956556723172,unstable,0.002820814296992713,0.012424951558233189
LP,0.005110220440881764,-2.7456969979174755,stable,0.002820814296992713,0.012424951558233189
LP,0.0052104208416833666,-0.4017077152684423,unstable,0.002820814296992713,0.012424951558233189
LP,0.0052104208416833666,-2.7398849383213513,stable,0.002820814296992713,0.012424951558233189
LP,0.00531062124248497,-0.407698494829579,unstable,0.002820814296992713,0.012424951558233189
LP,0.00531062124248497,-2.733894158760214,stable,0.002820814296992713,0.012424951558233189
LP,0.005410821643286573,-0.41387665383734573,unstable,0.002820814296992713,0.012424951558233189
LP,0.005410821643286573,-2.727715999752448,stable,0.002820814296992713,0.012424951558233189
LP,0.005511022044088177,-0.4202514409676552,unstable,0.002820814296992713,0.012424951558233189
LP,0.005511022044088177,-2.7213412126221375,stable,0.002820814296992713,0.012424951558233189
LP,0.0056112224448897794,-0.42683274696488205,unstable,0.002820814296992713,0.012424951558233189
LP,0.0056112224448897794,-2.714759906624911,stable,0.002820814296992713,0.012424951558233189
LP,0.005711422845691383,-0.4336311635291441,unstable,0.002820814296992713,0.012424951558233189
LP,0.005711422845691383,-2.707961490060649,stable,0.002820814296992713,0.012424951558233189
LP,0.005811623246492986,-0.44065804905909367,unstable,0.002820814296992713,0.012424951558233189
LP,0.005811623246492986,-2.7009346045306994,stable,0.002820814296992713,0.012424951558233189
LP,0.0059118236472945895,-0.44792560223491407,unstable,0.002820814296992713,0.012424951558233189
LP,0.0059118236472945895,-2.693667051354879,stable,0.002820814296992713,0.012424951558233189
LP,0.006012024048096192,-0.455446944596928,unstable,0.002820814296992713,0.012424951558233189
LP,0.006012024048096192,-2.686145708992865,stable,0.002820814296992713,0.012424951558233189
LP,0.006112224448897796,-0.463236213481073,unstable,0.002820814296992713,0.012424951558233189
LP,0.006112224448897796,-2.67835644010872,stable,0.002820814296992713,0.012424951558233189
LP,0.006212424849699399,-0.47130866692190576,unstable,0.002820814296992713,0.012424951558233189
LP,0.006212424849699399,-2.6702839866678874,stable,0.002820814296992713,0.012424951558233189
LP,0.006312625250501002,-0.479680802437505,unstable,0.002820814296992713,0.012424951558233189
LP,0.006312625250501002,-2.661911851152288,stable,0.002820814296992713,0.012424951558233189
LP,0.006412825651302605,-0.4883704919826002,unstable,0.002820814296992713,0.012424951558233189
LP,0.006412825651302605,-2.653222161607193,stable,0.002820814296992713,0.012424951558233189
LP,0.006513026052104208,-0.49739713581435474,unstable,0.002820814296992713,0.012424951558233189
LP,0.006513026052104208,-2.6441955177754384,stable,0.002820814296992713,0.012424951558233189
LP,0.006613226452905812,-0.5067818385829606,unstable,0.002820814296992713,0.012424951558233189
LP,0.006613226452905812,-2.6348108150068326,stable,0.002820814296992713,0.012424951558233189
LP,0.006713426853707414,-0.5165476116674239,unstable,0.002820814296992713,0.012424951558233189
LP,0.006713426853707414,-2.6250450419223696,stable,0.002820814296992713,0.012424951558233189
LP,0.006813627254509018,-0.52671960666654,unstable,0.002820814296992713,0.012424951558233189
LP,0.006813627254509018,-2.614873046923253,stable,0.002820814296992713,0.012424951558233189
LP,0.006913827655310621,-0.5373253860809082,unstable,0.002820814296992713,0.012424951558233189
LP,0.006913827655310621,-2.6042672675088845,stable,0.002820814296992713,0.012424951558233189
LP,0.0070140280561122245,-0.5483952386580437,unstable,0.002820814296992713,0.012424951558233189
LP,0.0070140280561122245,-2.5931974149317494,stable,0.002820814296992713,0.012424951558233189
LP,0.007114228456913827,-0.5599625487203421,unstable,0.002820814296992713,0.012424951558233189
LP,0.007114228456913827,-2.5816301048694505,stable,0.002820814296992713,0.012424951558233189
LP,0.007214428857715431,-0.5720642311946973,unstable,0.002820814296992713,0.012424951558233189
LP,0.007214428857715431,-2.569528422395096,stable,0.002820814296992713,0.012424951558233189
LP,0.007314629258517034,-0.5847412472082145,unstable,0.002820814296992713,0.012424951558233189
LP,0.007314629258517034,-2.556851406381579,stable,0.002820814296992713,0.012424951558233189
LP,0.007414829659318637,-0.5980392192831117,unstable,0.002820814296992713,0.012424951558233189
LP,0.007414829659318637,-2.5435534343066815,stable,0.002820814296992713,0.012424951558233189
LP,0.00751503006012024,-0.6120091707522111,unstable,0.002820814296992713,0.012424951558233189
LP,0.00751503006012024,-2.529583482837582,stable,0.002820814296992713,0.012424951558233189
LP,0.007615230460921844,-0.6267084216019381,unstable,0.002820814296992713,0.012424951558233189
LP,0.007615230460921844,-2.514884231987855,stable,0.002820814296992713,0.012424951558233189
LP,0.007715430861723447,-0.642201683387289,unstable,0.002820814296992713,0.012424951558233189
LP,0.007715430861723447,-2.499390970202504,stable,0.002820814296992713,0.012424951558233189
LP,0.00781563126252505,-0.6585624104404477,unstable,0.002820814296992713,0.012424951558233189
LP,0.00781563126252505,-2.4830302431493454,stable,0.002820814296992713,0.012424951558233189
LP,0.007915831663326654,-0.6758744852886291,unstable,0.002820814296992713,0.012424951558233189
LP,0.007915831663326654,-2.465718168301164,stable,0.002820814296992713,0.012424951558233189
LP,0.008016032064128256,-0.6942343461082001,unstable,0.002820814296992713,0.012424951558233189
LP,0.008016032064128256,-2.4473583074815934,stable,0.002820814296992713,0.012424951558233189
LP,0.00811623246492986,-0.713753708149004,unstable,0.002820814296992713,0.012424951558233189
LP,0.00811623246492986,-2.427838945440789,stable,0.002820814296992713,0.012424951558233189
LP,0.008216432865731463,-0.7345630975668334,unstable,0.002820814296992713,0.012424951558233189
LP,0.008216432865731463,-2.4070295560229598,stable,0.002820814296992713,0.012424951558233189
LP,0.008316633266533067,-0.7568165189135123,unstable,0.002820814296992713,0.012424951558233189
LP,0.008316633266533067,-2.3847761346762812,stable,0.002820814296992713,0.012424951558233189
LP,0.008416833667334669,-0.7806977410283578,unstable,0.002820814296992713,0.012424951558233189
LP,0.008416833667334669,-2.3608949125614354,stable,0.002820814296992713,0.012424951558233189
LP,0.008517034068136272,-0.8064289545760772,unstable,0.002820814296992713,0.012424951558233189
LP,0.008517034068136272,-2.335163699013716,stable,0.002820814296992713,0.012424951558233189
LP,0.008617234468937876,-0.8342830120753479,unstable,0.002820814296992713,0.012424951558233189
LP,0.008617234468937876,-2.307309641514445,stable,0.002820814296992713,0.012424951558233189
LP,0.00871743486973948,-0.8646012755282193,unstable,0.002820814296992713,0.012424951558233189
LP,0.00871743486973948,-2.276991378061574,stable,0.002820814296992713,0.012424951558233189
LP,0.008817635270541082,-0.8978206214292772,unstable,0.002820814296992713,0.012424951558233189
LP,0.008817635270541082,-2.243772032160516,stable,0.002820814296992713,0.012424951558233189
LP,0.008917835671342685,-0.9345161879223349,unstable,0.002820814296992713,0.012424951558233189
LP,0.008917835671342685,-2.207076465667458,stable,0.002820814296992713,0.012424951558233189
LP,0.009018036072144289,-0.975472961138204,unstable,0.002820814296992713,0.012424951558233189
LP,0.009018036072144289,-2.1661196924515895,stable,0.002820814296992713,0.012424951558233189
LP,0.009118236472945893,-1.0218146581806602,unstable,0.002820814296992713,0.012424951558233189
LP,0.009118236472945893,-2.119777995409133,stable,0.002820814296992713,0.012424951558233189
LP,0.009218436873747494,-1.075259372734604,unstable,0.002820814296992713,0.012424951558233189
LP,0.009218436873747494,-2.066333280855189,stable,0.002820814296992713,0.012424951558233189
LP,0.009318637274549098,-1.1387013895699738,unstable,0.002820814296992713,0.012424951558233189
LP,0.009318637274549098,-2.0028912640198193,stable,0.002820814296992713,0.012424951558233189
LP,0.009418837675350702,-1.2178521555408204,unstable,0.002820814296992713,0.012424951558233189
LP,0.009418837675350702,-1.9237404980489732,stable,0.002820814296992713,0.012424951558233189
LP,0.009519038076152305,-1.3281900971375176,unstable,0.002820814296992713,0.012424951558233189
LP,0.009519038076152305,-1.8134025564522753,stable,0.002820814296992713,0.012424951558233189
LP,0.015330661322645291,1.3284735519140476,stable,0.002820814296992713,0.012424951558233189
LP,0.015330661322645291,1.8131191016757455,unstable,0.002820814296992713,0.012424951558233189
LP,0.015430861723446893,1.2180361813075997,stable,0.002820814296992713,0.012424951558233189
LP,0.015430861723446893,1.9235564722821934,unstable,0.002820814296992713,0.012424951558233189
LP,0.015531062124248497,1.1388436316344484,stable,0.002820814296992713,0.012424951558233189
LP,0.015531062124248497,2.0027490219553448,unstable,0.002820814296992713,0.012424951558233189
LP,0.0156312625250501,1.07537693211785,stable,0.002820814296992713,0.012424951558233189
LP,0.0156312625250501,2.066215721471943,unstable,0.002820814296992713,0.012424951558233189
LP,0.015731462925851702,1.0219153866953956,stable,0.002820814296992713,0.012424951558233189
LP,0.015731462925851702,2.1196772668943975,unstable,0.002820814296992713,0.012424951558233189
LP,0.015831663326653308,0.9755612579315969,stable,0.002820814296992713,0.012424951558233189
LP,0.015831663326653308,2.1660313956581962,unstable,0.002820814296992713,0.012424951558233189
LP,0.01593186372745491,0.9345948224127527,stable,0.002820814296992713,0.012424951558233189
LP,0.01593186372745491,2.2069978311770404,unstable,0.002820814296992713,0.012424951558233189
LP,0.01603206412825651,0.8978914764358308,stable,0.002820814296992713,0.012424951558233189
LP,0.01603206412825651,2.2437011771539623,unstable,0.002820814296992713,0.012424951558233189
LP,0.016132264529058117,0.8646657028864411,stable,0.002820814296992713,0.012424951558233189
LP,0.016132264529058117,2.276926950703352,unstable,0.002820814296992713,0.012424951558233189
LP,0.01623246492985972,0.83434202267693,stable,0.002820814296992713,0.012424951558233189
LP,0.01623246492985972,2.307250630912863,unstable,0.002820814296992713,0.012424951558233189
LP,0.01633266533066132,0.8064833285117312,stable,0.002820814296992713,0.012424951558233189
LP,0.01633266533066132,2.3351093250780615,unstable,0.002820814296992713,0.012424951558233189
LP,0.016432865731462926,0.7807480955323189,stable,0.002820814296992713,0.012424951558233189
LP,0.016432865731462926,2.360844558057474,unstable,0.002820814296992713,0.012424951558233189
LP,0.016533066132264528,0.7568633524035566,stable,0.002820814296992713,0.012424951558233189
LP,0.016533066132264528,2.384729301186237,unstable,0.002820814296992713,0.012424951558233189
LP,0.016633266533066134,0.7346068193625679,stable,0.002820814296992713,0.012424951558233189
LP,0.016633266533066134,2.406985834227225,unstable,0.002820814296992713,0.012424951558233189
LP,0.016733466933867736,0.7137946592066604,stable,0.002820814296992713,0.012424951558233189
LP,0.016733466933867736,2.4277979943831323,unstable,0.002820814296992713,0.012424951558233189
LP,0.016833667334669337,0.6942728139002692,stable,0.002820814296992713,0.012424951558233189
LP,0.016833667334669337,2.4473198396895235,unstable,0.002820814296992713,0.012424951558233189
LP,0.016933867735470943,0.6759107147412675,stable,0.002820814296992713,0.012424951558233189
LP,0.016933867735470943,2.465681938848526,unstable,0.002820814296992713,0.012424951558233189
LP,0.017034068136272545,0.658596612141535,stable,0.002820814296992713,0.012424951558233189
LP,0.017034068136272545,2.482996041448258,unstable,0.002820814296992713,0.012424951558233189
LP,0.017134268537074147,0.6422340398585247,stable,0.002820814296992713,0.012424951558233189
LP,0.017134268537074147,2.4993586137312684,unstable,0.002820814296992713,0.012424951558233189
LP,0.017234468937875752,0.626739092168322,stable,0.002820814296992713,0.012424951558233189
LP,0.017234468937875752,2.5148535614214715,unstable,0.002820814296992713,0.012424951558233189
LP,0.017334669338677354,0.6120382953761028,stable,0.002820814296992713,0.012424951558233189
LP,0.017334669338677354,2.529554358213691,unstable,0.002820814296992713,0.012424951558233189
LP,0.01743486973947896,0.5980669216210881,stable,0.002820814296992713,0.012424951558233189
LP,0.01743486973947896,2.543525731968705,unstable,0.002820814296992713,0.012424951558233189
LP,0.01753507014028056,0.5847676370758133,stable,0.002820814296992713,0.012424951558233189
LP,0.01753507014028056,2.5568250165139794,unstable,0.002820814296992713,0.012424951558233189
LP,0.017635270541082163,0.5720894065739444,stable,0.002820814296992713,0.012424951558233189
LP,0.017635270541082163,2.5695032470158488,unstable,0.002820814296992713,0.012424951558233189
LP,0.01773547094188377,0.5599865974099472,stable,0.002820814296992713,0.012424951558233189
LP,0.01773547094188377,2.5816060561798455,unstable,0.002820814296992713,0.012424951558233189
LP,0.01783567134268537,0.5484182396412178,stable,0.002820814296992713,0.012424951558233189
LP,0.01783567134268537,2.5931744139485753,unstable,0.002820814296992713,0.012424951558233189
LP,0.017935871743486972,0.53734741066779,stable,0.002820814296992713,0.012424951558233189
LP,0.017935871743486972,2.604245242922003,unstable,0.002820814296992713,0.012424951558233189
LP,0.018036072144288578,0.5267407194550602,stable,0.002820814296992713,0.012424951558233189
LP,0.018036072144288578,2.614851934134733,unstable,0.002820814296992713,0.012424951558233189
LP,0.01813627254509018,0.5165678713566648,stable,0.002820814296992713,0.012424951558233189
LP,0.01813627254509018,2.625024782233128,unstable,0.002820814296992713,0.012424951558233189
LP,0.018236472945891785,0.5068012986657506,stable,0.002820814296992713,0.012424951558233189
LP,0.018236472945891785,2.634791354924042,unstable,0.002820814296992713,0.012424951558233189
LP,0.018336673346693387,0.49741584517027615,stable,0.002820814296992713,0.012424951558233189
LP,0.018336673346693387,2.644176808419517,unstable,0.002820814296992713,0.012424951558233189
LP,0.01843687374749499,0.4883884953883171,stable,0.002820814296992713,0.012424951558233189
LP,0.01843687374749499,2.6532041582014756,unstable,0.002820814296992713,0.012424951558233189
LP,0.018537074148296594,0.47969814100803054,stable,0.002820814296992713,0.012424951558233189
LP,0.018537074148296594,2.661894512581762,unstable,0.002820814296992713,0.012424951558233189
LP,0.018637274549098196,0.4713253784938489,stable,0.002820814296992713,0.012424951558233189
LP,0.018637274549098196,2.670267275095944,unstable,0.002820814296992713,0.012424951558233189
LP,0.018737474949899798,0.4632523329468694,stable,0.002820814296992713,0.012424951558233189
LP,0.018737474949899798,2.678340320642924,unstable,0.002820814296992713,0.012424951558233189
LP,0.018837675350701404,0.4554625041974596,stable,0.002820814296992713,0.012424951558233189
LP,0.018837675350701404,2.6861301493923335,unstable,0.002820814296992713,0.012424951558233189
LP,0.018937875751503006,0.44794063181663724,stable,0.002820814296992713,0.012424951558233189
LP,0.018937875751503006,2.693652021773156,unstable,0.002820814296992713,0.012424951558233189
LP,0.01903807615230461,0.44067257630074685,stable,0.002820814296992713,0.012424951558233189
LP,0.01903807615230461,2.7009200772890463,unstable,0.002820814296992713,0.012424951558233189
LP,0.019138276553106213,0.4336452141422966,stable,0.002820814296992713,0.012424951558233189
LP,0.019138276553106213,2.707947439447496,unstable,0.002820814296992713,0.012424951558233189
LP,0.019238476953907815,0.42684634487187223,stable,0.002820814296992713,0.012424951558233189
LP,0.019238476953907815,2.7147463087179204,unstable,0.002820814296992713,0.012424951558233189
LP,0.01933867735470942,0.4202646084599313,stable,0.002820814296992713,0.012424951558233189
LP,0.01933867735470942,2.7213280451298623,unstable,0.002820814296992713,0.012424951558233189
LP,0.019438877755511022,0.4138894117167551,stable,0.002820814296992713,0.012424951558233189
LP,0.019438877755511022,2.727703241873038,unstable,0.002820814296992713,0.012424951558233189
LP,0.019539078156312624,0.4077108625347643,stable,0.002820814296992713,0.012424951558233189
LP,0.019539078156312624,2.733881791055029,unstable,0.002820814296992713,0.012424951558233189
LP,0.01963927855711423,0.4017197109882047,stable,0.002820814296992713,0.012424951558233189
LP,0.01963927855711423,2.739872942601588,unstable,0.002820814296992713,0.012424951558233189
LP,0.01973947895791583,0.3959072964475192,stable,0.002820814296992713,0.012424951558233189
LP,0.01973947895791583,2.745685357142274,unstable,0.002820814296992713,0.012424951558233189
LP,0.019839679358717433,0.3902654999848525,stable,0.002820814296992713,0.012424951558233189
LP,0.019839679358717433,2.75132715360494,unstable,0.002820814296992713,0.012424951558233189
LP,0.01993987975951904,0.38478670144724303,stable,0.002820814296992713,0.012424951558233189
LP,0.01993987975951904,2.7568059521425496,unstable,0.002820814296992713,0.012424951558233189
LP,0.02004008016032064,0.3794637406585446,stable,0.002820814296992713,0.012424951558233189
LP,0.02004008016032064,2.7621289129312485,unstable,0.002820814296992713,0.012424951558233189
LP,0.020140280561122246,0.3742898822826799,stable,0.002820814296992713,0.012424951558233189
LP,0.020140280561122246,2.767302771307113,unstable,0.002820814296992713,0.012424951558233189
LP,0.020240480961923848,0.36925878394167055,stable,0.002820814296992713,0.012424951558233189
LP,0.020240480961923848,2.772333869648122,unstable,0.002820814296992713,0.012424951558233189
LP,0.02034068136272545,0.3643644672337829,stable,0.002820814296992713,0.012424951558233189
LP,0.02034068136272545,2.7772281863560107,unstable,0.002820814296992713,0.012424951558233189
LP,0.020440881763527055,0.3596012913415545,stable,0.002820814296992713,0.012424951558233189
LP,0.020440881763527055,2.781991362248238,unstable,0.002820814296992713,0.012424951558233189
LP,0.020541082164328657,0.3549639289576101,stable,0.002820814296992713,0.012424951558233189
LP,0.020541082164328657,2.786628724632183,unstable,0.002820814296992713,0.012424951558233189
LP,0.02064128256513026,0.350447344289019,stable,0.002820814296992713,0.012424951558233189
LP,0.02064128256513026,2.7911453093007736,unstable,0.002820814296992713,0.012424951558233189
LP,0.020741482965931864,0.34604677292932884,stable,0.002820814296992713,0.012424951558233189
LP,0.020741482965931864,2.7955458806604643,unstable,0.002820814296992713,0.012424951558233189
LP,0.020841683366733466,0.3417577034119792,stable,0.002820814296992713,0.012424951558233189
LP,0.020841683366733466,2.7998349501778144,unstable,0.002820814296992713,0.012424951558233189
LP,0.02094188376753507,0.33757586028013886,stable,0.002820814296992713,0.012424951558233189
LP,0.02094188376753507,2.8040167933096543,unstable,0.002820814296992713,0.012424951558233189
LP,0.021042084168336674,0.33349718852661425,stable,0.002820814296992713,0.012424951558233189
LP,0.021042084168336674,2.808095465063179,unstable,0.002820814296992713,0.012424951558233189
LP,0.021142284569138275,0.3295178392736702,stable,0.002820814296992713,0.012424951558233189
LP,0.021142284569138275,2.812074814316123,unstable,0.002820814296992713,0.012424951558233189
LP,0.02124248496993988,0.32563415657681904,stable,0.002820814296992713,0.012424951558233189
LP,0.02124248496993988,2.815958497012974,unstable,0.002820814296992713,0.012424951558233189
LP,0.021342685370741483,0.32184266524907335,stable,0.002820814296992713,0.012424951558233189
LP,0.021342685370741483,2.8197499883407193,unstable,0.002820814296992713,0.012424951558233189
LP,0.021442885771543085,0.31814005961309233,stable,0.002820814296992713,0.012424951558233189
LP,0.021442885771543085,2.8234525939767003,unstable,0.002820814296992713,0.012424951558233189
LP,0.02154308617234469,0.3145231930982999,stable,0.002820814296992713,0.012424951558233189
LP,0.02154308617234469,2.8270694604914937,unstable,0.002820814296992713,0.012424951558233189
LP,0.021643286573146292,0.31098906860854125,stable,0.002820814296992713,0.012424951558233189
LP,0.021643286573146292,2.830603584981252,unstable,0.002820814296992713,0.012424951558233189
LP,0.021743486973947897,0.30753482959337486,stable,0.002820814296992713,0.012424951558233189
LP,0.021743486973947897,2.8340578239964183,unstable,0.002820814296992713,0.012424951558233189
LP,0.0218436873747495,0.30415775176276094,stable,0.002820814296992713,0.012424951558233189
LP,0.0218436873747495,2.8374349018270326,unstable,0.002820814296992713,0.012424951558233189
LP,0.0219438877755511,0.30085523539081294,stable,0.002820814296992713,0.012424951558233189
LP,0.0219438877755511,2.84073741819898,unstable,0.002820814296992713,0.012424951558233189
LP,0.022044088176352707,0.2976247981595517,stable,0.002820814296992713,0.012424951558233189
LP,0.022044088176352707,2.8439678554302414,unstable,0.002820814296992713,0.012424951558233189
LP,0.02214428857715431,0.29446406849828044,stable,0.002820814296992713,0.012424951558233189
LP,0.02214428857715431,2.8471285850915127,unstable,0.002820814296992713,0.012424951558233189
LP,0.02224448897795591,0.2913707793783731,stable,0.002820814296992713,0.012424951558233189
LP,0.02224448897795591,2.85022187421142,unstable,0.002820814296992713,0.012424951558233189
LP,0.022344689378757516,0.28834276252702784,stable,0.002820814296992713,0.012424951558233189
LP,0.022344689378757516,2.853249891062765,unstable,0.002820814296992713,0.012424951558233189
LP,0.022444889779559118,0.28537794302685615,stable,0.002820814296992713,0.012424951558233189
LP,0.022444889779559118,2.856214710562937,unstable,0.002820814296992713,0.012424951558233189
LP,0.02254509018036072,0.2824743342711966,stable,0.002820814296992713,0.012424951558233189
LP,0.02254509018036072,2.859118319318597,unstable,0.002820814296992713,0.012424951558233189
LP,0.022645290581162325,0.2796300332477335,stable,0.002820814296992713,0.012424951558233189
LP,0.022645290581162325,2.8619626203420596,unstable,0.002820814296992713,0.012424951558233189
LP,0.022745490981963927,0.27684321612541085,stable,0.002820814296992713,0.012424951558233189
LP,0.022745490981963927,2.8647494374643827,unstable,0.002820814296992713,0.012424951558233189
LP,0.022845691382765532,0.27411213412182533,stable,0.002820814296992713,0.012424951558233189
LP,0.022845691382765532,2.867480519467968,unstable,0.002820814296992713,0.012424951558233189
LP,0.022945891783567134,0.2714351096302483,stable,0.002820814296992713,0.012424951558233189
LP,0.022945891783567134,2.870157543959545,unstable,0.002820814296992713,0.012424951558233189
LP,0.023046092184368736,0.26881053258719056,stable,0.002820814296992713,0.012424951558233189
LP,0.023046092184368736,2.8727821210026026,unstable,0.002820814296992713,0.012424951558233189
LP,0.02314629258517034,0.2662368570630447,stable,0.002820814296992713,0.012424951558233189
LP,0.02314629258517034,2.8753557965267484,unstable,0.002820814296992713,0.012424951558233189
LP,0.023246492985971944,0.2637125980597803,stable,0.002820814296992713,0.012424951558233189
LP,0.023246492985971944,2.877880055530013,unstable,0.002820814296992713,0.012424951558233189
LP,0.023346693386773545,0.2612363285009911,stable,0.002820814296992713,0.012424951558233189
LP,0.023346693386773545,2.880356325088802,unstable,0.002820814296992713,0.012424951558233189
LP,0.02344689378757515,0.25880667640079036,stable,0.002820814296992713,0.012424951558233189
LP,0.02344689378757515,2.8827859771890028,unstable,0.002820814296992713,0.012424951558233189
LP,0.023547094188376753,0.2564223221991244,stable,0.002820814296992713,0.012424951558233189
LP,0.023547094188376753,2.8851703313906683,unstable,0.002820814296992713,0.012424951558233189
LP,0.023647294589178358,0.2540819962520784,stable,0.002820814296992713,0.012424951558233189
LP,0.023647294589178358,2.8875106573377147,unstable,0.002820814296992713,0.012424951558233189
LP,0.02374749498997996,0.2517844764666344,stable,0.002820814296992713,0.012424951558233189
LP,0.02374749498997996,2.889808177123159,unstable,0.002820814296992713,0.012424951558233189
LP,0.023847695390781562,0.24952858607016815,stable,0.002820814296992713,0.012424951558233189
LP,0.023847695390781562,2.892064067519625,unstable,0.002820814296992713,0.012424951558233189
LP,0.023947895791583167,0.24731319150571407,stable,0.002820814296992713,0.012424951558233189
LP,0.023947895791583167,2.8942794620840786,unstable,0.002820814296992713,0.012424951558233189
LP,0.02404809619238477,0.2451372004447161,stable,0.002820814296992713,0.012424951558233189
LP,0.02404809619238477,2.8964554531450766,unstable,0.002820814296992713,0.012424951558233189
LP,0.02414829659318637,0.24299955990960154,stable,0.002820814296992713,0.012424951558233189
LP,0.02414829659318637,2.8985930936801916,unstable,0.002820814296992713,0.012424951558233189
LP,0.024248496993987977,0.24089925449909,stable,0.002820814296992713,0.012424951558233189
LP,0.024248496993987977,2.900693399090703,unstable,0.002820814296992713,0.012424951558233189
LP,0.02434869739478958,0.2388353047096703,stable,0.002820814296992713,0.012424951558233189
LP,0.02434869739478958,2.9027573488801224,unstable,0.002820814296992713,0.012424951558233189
LP,0.024448897795591184,0.2368067653471595,stable,0.002820814296992713,0.012424951558233189
LP,0.024448897795591184,2.9047858882426336,unstable,0.002820814296992713,0.012424951558233189
LP,0.024549098196392786,0.23481272402270026,stable,0.002820814296992713,0.012424951558233189
LP,0.024549098196392786,2.906779929567093,unstable,0.002820814296992713,0.012424951558233189
LP,0.024649298597194388,0.23285229972795296,stable,0.002820814296992713,0.012424951558233189
LP,0.024649298597194388,2.90874035386184,unstable,0.002820814296992713,0.012424951558233189
LP,0.024749498997995993,0.2309246414846151,stable,0.002820814296992713,0.012424951558233189
LP,0.024749498997995993,2.9106680121051784,unstable,0.002820814296992713,0.012424951558233189
LP,0.024849699398797595,0.22902892706374312,stable,0.002820814296992713,0.012424951558233189
LP,0.024849699398797595,2.9125637265260504,unstable,0.002820814296992713,0.012424951558233189
LP,0.024949899799599197,0.22716436177066068,stable,0.002820814296992713,0.012424951558233189
LP,0.024949899799599197,2.9144282918191324,unstable,0.002820814296992713,0.012424951558233189
LP,0.025050100200400802,0.22533017729153437,stable,0.002820814296992713,0.012424951558233189
LP,0.025050100200400802,2.916262476298259,unstable,0.002820814296992713,0.012424951558233189
LP,0.025150300601202404,0.22352563059796982,stable,0.002820814296992713,0.012424951558233189
LP,0.025150300601202404,2.9180670229918233,unstable,0.002820814296992713,0.012424951558233189
LP,0.02525050100200401,0.22175000290620872,stable,0.002820814296992713,0.012424951558233189
LP,0.02525050100200401,2.9198426506835844,unstable,0.002820814296992713,0.012424951558233189
LP,0.02535070140280561,0.22000259868776562,stable,0.002820814296992713,0.012424951558233189
LP,0.02535070140280561,2.921590054902028,unstable,0.002820814296992713,0.012424951558233189
LP,0.025450901803607213,0.21828274472852538,stable,0.002820814296992713,0.012424951558233189
LP,0.025450901803607213,2.9233099088612677,unstable,0.002820814296992713,0.012424951558233189
LP,0.02555110220440882,0.21658978923354066,stable,0.002820814296992713,0.012424951558233189
LP,0.02555110220440882,2.9250028643562525,unstable,0.002820814296992713,0.012424951558233189
LP,0.02565130260521042,0.2149231009749326,stable,0.002820814296992713,0.012424951558233189
LP,0.02565130260521042,2.926669552614861,unstable,0.002820814296992713,0.012424951558233189
LP,0.025751503006012023,0.2132820684804777,stable,0.002820814296992713,0.012424951558233189
LP,0.025751503006012023,2.9283105851093154,unstable,0.002820814296992713,0.012424951558233189
LP,0.025851703406813628,0.21166609926061097,stable,0.002820814296992713,0.012424951558233189
LP,0.025851703406813628,2.9299265543291817,unstable,0.002820814296992713,0.012424951558233189
LP,0.02595190380761523,0.21007461907172953,stable,0.002820814296992713,0.012424951558233189
LP,0.02595190380761523,2.9315180345180636,unstable,0.002820814296992713,0.012424951558233189
LP,0.026052104208416832,0.2085070712137993,stable,0.002820814296992713,0.012424951558233189
LP,0.026052104208416832,2.933085582375994,unstable,0.002820814296992713,0.012424951558233189
LP,0.026152304609218437,0.2069629158604096,stable,0.002820814296992713,0.012424951558233189
